from_node_id,to_node_id,time_cost,length_cost
8837631681,8837631696,1.6473468211166988,22.733386131410445
8837631680,8837631674,10.703859415247303,147.7132599304128
8837631680,2826898626,2.540354817709366,35.056896484389256
8837631680,6763953687,8.870374947175723,122.41117427102498
8837631682,8837631689,7.098453393478876,97.9586568300085
8837631682,8837631696,1.5797526138997566,21.800586071816642
6479420989,6479420990,2.6911591428497297,37.13799617132627
8837631689,8837631682,7.098453393478876,97.9586568300085
9647799047,9647799046,2.94790264771148,40.681056538418424
9647799047,3425614080,1.6257416416387604,22.435234654614895
9647799047,3425614082,5.951769879060594,82.1344243310362
9647799046,9647799047,2.94790264771148,40.681056538418424
6479420991,4007365124,3.017834410182245,41.646114860514984
6479420991,6479421003,4.035460277414664,55.689351828322366
6479420991,6479420990,1.733365990567218,23.92045066982761
6479420990,6479420989,2.6911591428497297,37.13799617132627
6479420990,11411745258,5.5248752149734255,76.24327796663327
6479420990,6479420991,1.733365990567218,23.92045066982761
1440186843,4007365102,9.589243907740308,132.33156592681624
4239348899,4239348897,4.0247016968655736,55.54088341674492
4239348898,4294693049,4.487275389969931,61.92440038158506
4239348898,5713101572,5.803544074601737,80.08890822950397
4239348898,5713101579,1.232665719022686,17.010786922513066
4239348897,4239348896,3.21683402755441,44.39230958025086
4239348897,4239348899,4.0247016968655736,55.54088341674492
4239348897,6763897379,3.3041680031984964,45.597518444139254
8837631695,8837631696,3.927639191637297,54.2014208445947
4239348896,4239348897,3.21683402755441,44.39230958025086
4239348896,4294693049,1.3614481138371683,18.787983970952926
8837631697,8837631696,2.723639121585272,37.58621987787676
8837631697,6009476971,6.438616835033055,88.85291232345617
8837631697,3425614021,5.961454537963702,82.26807262389909
8837631696,8837631681,1.6473468211166988,22.733386131410445
8837631696,8837631697,2.723639121585272,37.58621987787676
8837631696,8837631695,3.927639191637297,54.2014208445947
8837631696,8837631682,1.5797526138997566,21.800586071816642
2826898539,4451500978,3.9286637845003374,54.21556022610466
2826898539,11411442375,3.1945718788481705,44.08509192810475
2826898539,2826898573,5.4732342579802475,75.53063276012742
2826898538,4451500982,3.7055189936239836,51.13616211201098
2826898538,6285388489,6.132258306841553,84.62516463441344
2826898538,2826898572,5.395774622837963,74.46168979516389
1986177662,5809824221,9.054817854540657,124.95648639266108
1986177662,5751454660,5.641703420318333,77.85550720039299
1986177662,6544430854,6.269398054101078,86.51769314659488
1986177662,2826898383,10.055895560975026,138.77135874145537
7111063545,7111063532,1.6716604719260155,23.068914512579017
7111063545,1986177693,6.420508841772245,88.60302201645698
7111063545,7111063544,1.707036459369333,23.557103139296796
7111063544,7111063533,1.4916640472640847,20.58496385224437
7111063544,7111063545,1.707036459369333,23.557103139296796
7111063544,7111063543,1.5935167699175494,21.990531424862183
7223670458,7223670462,2.738013333715885,37.784584005279214
7223670458,7223670463,3.157958711079921,43.57983021290291
7223670458,3043832861,7.4684504977415545,103.06461686883345
7111063543,7111063544,1.5935167699175494,21.990531424862183
7223670463,7223670467,2.1522564360234178,29.701138817123166
7223670463,7223670468,4.505612520826165,62.17745278740107
7223670463,7223670458,3.157958711079921,43.57983021290291
1440186872,2826898573,10.021481929496888,138.29645062705706
1440186872,6594879926,8.549181906104575,117.97871030424315
1440186872,6300118428,4.956832658218262,68.40429068341201
1440186872,6285181302,6.172290072265457,85.1776029972633
7223670462,7223670458,2.738013333715885,37.784584005279214
10580993694,3043832862,0.7640954417991103,10.544517096827722
10580993694,7223670468,2.157343480658138,29.771340033082307
10580993694,10580993681,6.147171999137046,84.83097358809124
4239348892,2826898433,0.4351779180299856,6.005455268813802
4239348892,2826898429,1.3603836403050593,18.773294236209818
4239348892,5889956860,0.26717915505689044,3.687072339785088
7111063534,3425614017,2.575663405813597,35.54415500022764
7111063534,6009476971,2.5587487007608583,35.310732070499846
7111063534,7111063533,6.719545744228996,92.72973127036015
7111063533,7111063532,2.2891324388438616,31.590027656045294
7111063533,7111063544,1.4916640472640847,20.58496385224437
7111063533,7111063534,6.719545744228996,92.72973127036015
7111063532,7111063533,2.2891324388438616,31.590027656045294
7111063532,1986177691,4.1799731921404675,57.68363005153845
7111063532,7111063545,1.6716604719260155,23.068914512579017
10580993682,10580993681,6.774096352913704,93.48252967020912
10580993681,10580993680,1.4515243553900259,20.03103610438236
10580993681,10580993694,6.147171999137046,84.83097358809124
10580993681,10580993682,6.774096352913704,93.48252967020912
10580993680,10580993681,1.4515243553900259,20.03103610438236
4177855813,1159580383,22.051299795771794,304.30793718165074
4177855813,6761585851,5.37658167979806,74.19682718121324
4177855813,3971492275,5.636611450352845,77.78523801486926
6285386464,6285386465,8.78246399283395,121.19800310110851
6285386465,6285386464,8.78246399283395,121.19800310110851
6285386465,2826898572,5.787755101376141,79.87102039899075
6285386465,4457235594,9.213943043299093,127.15241399752749
11046891059,6542041041,20.646947779074413,284.9278793512269
1159581015,5938319993,4.566406414555054,63.01640852085975
1159581015,1159580839,3.4311737357790686,47.35019755375115
1159581015,4212969842,2.9385502337674008,40.55199322599013
4177855822,4212969842,5.224172268557606,72.09357730609496
4177855822,6542041042,3.5487679693608296,48.97299797717945
4177855822,11411758979,3.2704133091508667,45.131703666281965
4177855829,4177855831,108.03153232000824,1490.8351460161139
4177855829,6544448922,7.971982864597188,110.0133635314412
4177855829,3425614081,25.002944120627323,345.0406288646571
4177855831,4418071804,13.732220297200838,189.50464010137156
4177855831,4268432910,1.3363107326574342,18.44108811067259
4177855831,4177855829,108.03153232000824,1490.8351460161139
7223670467,7223670463,2.1522564360234178,29.701138817123166
6763903866,6763903859,3.8146640820709963,52.64236433257975
6763903866,3425614089,2.417312924549498,33.35891835878308
6763903866,3972723697,18.193704854453113,251.07312699145297
7223670468,7223670476,6.442662210830927,88.9087385094668
7223670468,10580993694,2.157343480658138,29.771340033082307
7223670468,7223670463,4.505612520826165,62.17745278740107
6012492296,4847169821,15.440185473423469,213.07455953324387
6012492296,4847169830,1.0260848044632696,14.15997030159312
6012830269,1159581277,64.09874411553461,884.5626687943777
6763903857,3425614089,3.5715896977997192,49.28793782963613
6763903857,3425614693,1.4680626550873572,20.25926464020553
6763903857,6763903859,2.1299428941383165,29.39321193910877
6763903859,6763903866,3.8146640820709963,52.64236433257975
6763903859,6763903857,2.1299428941383165,29.39321193910877
6763903859,6763903863,5.586906193932847,77.09930547627329
4177855832,6544448922,4.90376528156269,67.67196088556513
4177855832,6544469024,1.9033465472725886,26.266182352361724
4177855832,3425614092,4.87964282049581,67.33907092284218
6593229984,6593312785,3.805977120969671,52.522484269381465
7223670476,7223670468,6.442662210830927,88.9087385094668
6763903863,6763903859,5.586906193932847,77.09930547627329
2826898463,6720652948,3.7288836326816606,51.45859413100692
2826898463,6245823862,7.310796077776787,100.88898587331965
2826898463,6720652956,1.6431742484082756,22.675804628034204
2826898462,4451500968,4.871150525896755,67.22187725737521
2826898462,5892440805,2.8657954597494935,39.547977344543014
2826898462,11411440167,3.133269142025785,43.23911415995584
4268432910,4268432924,41.168554960277774,568.1260584518333
4268432910,4847169830,21.37656353261572,294.99657675009695
4268432910,4177855831,1.3363107326574342,18.44108811067259
6479421008,6009506302,9.223966600359022,127.29073908495451
6479421008,2826898626,1.5882422811956367,21.917743480499787
6479421008,3971492402,0.5272650818022593,7.276258128871178
6285388485,6285388489,2.903766428084126,40.07197670756094
6285388485,6720652935,11.446600425769756,157.96308587562262
6285388485,8837631671,4.338821681511033,59.87573920485225
6285388489,6285388485,2.903766428084126,40.07197670756094
6285388489,6720652956,1.3753613124377841,18.979986111641423
6285388489,2826898538,6.132258306841553,84.62516463441344
6479420997,6479420998,2.912730829127737,40.19568544196277
6479420997,6479420995,0.15839911946363197,2.1859078485981214
6479420997,6479420994,0.8057492819093441,11.119340090348949
6479420996,6479420995,2.896878412123432,39.976922087303365
6479420999,6479421000,2.3255127622918983,32.092076119628196
6479420999,6479420994,0.633501516296288,8.742320924888775
6479420998,6479420997,2.912730829127737,40.19568544196277
6479420993,6479421003,4.675343013686704,64.51973358887652
6479420993,6479421004,2.200083186021794,30.361147967100763
6479420993,6479421001,1.6629187736706106,22.948279076654426
6479420995,6479420996,2.896878412123432,39.976922087303365
6479420995,6479420997,0.15839911946363197,2.1859078485981214
8837631671,6285388485,4.338821681511033,59.87573920485225
8837631671,10718542803,2.890094857577469,39.88330903456907
4268432924,4268432910,41.168554960277774,568.1260584518333
4268432924,4504572475,18.27703295510871,252.2230547805002
6479420994,6479421001,0.4809844128327972,6.6375848970926015
6479420994,6479420997,0.8057492819093441,11.119340090348949
6479420994,6479420999,0.633501516296288,8.742320924888775
6479421004,6479421006,7.0111667909118545,96.7541017145836
6479421004,6479420993,2.200083186021794,30.361147967100763
6479421004,6009506297,5.229782347340412,72.17099639329768
6479421007,6479421006,2.9275096399058937,40.39963303070134
6479421006,6479421004,7.0111667909118545,96.7541017145836
6479421006,6009506297,1.3572549645886316,18.730118511323116
6479421006,6479421007,2.9275096399058937,40.39963303070134
8837631674,8837631680,10.703859415247303,147.7132599304128
8837631674,6763953695,6.084045889764388,83.95983327874856
8837631674,2826898656,3.583632008530881,49.45412171772616
6479421001,6479421003,6.293274767273983,86.84719178838097
6479421001,6479420994,0.4809844128327972,6.6375848970926015
6479421001,6479420993,1.6629187736706106,22.948279076654426
6479421000,6479420999,2.3255127622918983,32.092076119628196
2826898433,3043832883,1.7976931348623157E308,1.7976931348623157E308
2826898433,2826898430,0.7735345887718239,10.67477732505117
2826898433,4239348892,0.4351779180299856,6.005455268813802
6479421003,6479421001,6.293274767273983,86.84719178838097
6479421003,6479420991,4.035460277414664,55.689351828322366
6479421003,6479420993,4.675343013686704,64.51973358887652
6009981625,6009981618,7.252568329890616,100.08544295249051
6009981625,6009981643,1.411358388372813,19.47674575954482
7084797642,7084797645,2.6819065452915334,37.01031032502316
7084797642,6747640052,4.859051372943777,67.05490894662412
7084797642,4792184068,5.992864174558598,82.70152560890865
6009981628,6009981629,1.0132310272438347,13.98258817596492
6009981628,6009981632,2.4062913786054363,33.20682102475502
6009981628,6009981630,3.3089212932243504,45.66311384649604
6009981629,6009981628,1.0132310272438347,13.98258817596492
6009981629,6009981643,3.3372260920823966,46.05372007073708
6009981629,6009981632,1.5180526303929816,20.949126299423146
7084797645,7084797642,2.6819065452915334,37.01031032502316
6009981630,6009981628,3.3089212932243504,45.66311384649604
6009981630,6009981643,1.154482365650704,15.931856645979716
6009981630,6009981635,1.3843910077470865,19.104595906909793
6720686109,6720686105,2.9159909411242237,40.24067498751429
6009981618,6009981625,7.252568329890616,100.08544295249051
6009981618,8874462489,12.392802820994655,171.02067892972624
6720686105,6720686109,2.9159909411242237,40.24067498751429
6720686105,5809806800,1.4755964353173683,20.363230807379683
6720686105,5809806796,1.430429935888941,19.739933115267387
7084797659,7084797662,3.794425632554071,52.36307372924618
7084797659,1159580577,1.0227248311953463,14.11360267049578
7084797662,7084797659,3.794425632554071,52.36307372924618
7084797662,5938370271,1.2654700788731026,17.463487088448815
2826898657,3425614073,10.974648170583,151.45014475404543
2826898657,6544445366,8.704136078113615,120.1170778779679
2826898657,6763953695,9.84673285978539,135.8849134650384
2826898656,8837631674,3.583632008530881,49.45412171772616
2826898656,4007365121,4.625802212952506,63.83607053874458
2826898656,6009506302,4.823970063971393,66.57078688280522
9143740832,3595142841,2.4955281090435415,34.43828790480087
6594879924,6594879925,1.876032294658069,25.889245666281354
6594879925,6594879924,1.876032294658069,25.889245666281354
6594879925,6594879927,0.887365584414725,12.245645064923206
6594879925,6594879926,1.5157811646279202,20.9177800718653
6594879926,6300118432,1.6368195734163715,22.588110113145927
6594879926,1440186872,8.549181906104575,117.97871030424315
6594879926,6594879925,1.5157811646279202,20.9177800718653
6594879927,6594879925,0.887365584414725,12.245645064923206
4792184068,4792184073,2.276946693474502,31.42186436994813
4792184068,7084797642,5.992864174558598,82.70152560890865
4792184068,6747649064,1.3409638245804958,18.50530077921084
6009981585,6009981778,17.83737624754282,246.15579221609093
4792184073,4792184068,2.276946693474502,31.42186436994813
6744822448,6744822451,3.492593403262868,48.19778896502758
6744822451,6744822448,3.492593403262868,48.19778896502758
6744822451,7223666796,2.428862241071938,33.518298926792745
6744822451,4007365105,1.8536389378314608,25.58021734207416
6744822460,6744822463,2.7799451967506013,38.3632437151583
6744822463,6744822460,2.7799451967506013,38.3632437151583
6744822463,7223673657,12.553441667874758,173.23749501667166
6744822463,3043832799,1.1195827040487123,15.45024131587223
6720686120,6009980375,9.768092733209425,134.79967971829007
6720686120,2826898393,14.101815371571856,194.60505212769164
6720686120,4007365109,3.810678016027385,52.58735662117792
2826898626,8837631680,2.540354817709366,35.056896484389256
2826898626,6009506302,4.727280882959196,65.2364761848369
2826898626,6479421008,1.5882422811956367,21.917743480499787
7113398081,6763974005,3.7096243872423056,51.19281654394382
2826898625,6544445365,2.0524885380589164,28.324341825213047
2826898625,1986177701,7.203302137531802,99.40556949793887
2826898625,6544445366,2.0880353817135666,28.81488826764722
3425614060,3425614058,9.187458701661813,126.78693008293303
3425614060,3425614068,9.33034489101123,128.75875949595496
3425614060,3425614076,2.8521643300745496,39.35986775502879
6009981690,6009981687,7.017272948800591,96.83836669344817
6720802900,6012773222,2.0766463555788923,28.657719706988715
6720802901,6720802907,2.0588335106603157,28.411902447112357
6720802901,6720802908,5.984774482311514,82.5898878558989
6720802901,6012773222,6.733070073578838,92.91636701538796
3425614058,6009476971,21.841576996271105,301.4137625485413
3425614058,3425614021,14.217706590953261,196.204350955155
3425614058,10058218681,50.479224490311545,696.6132979662993
3425614058,3425614060,9.187458701661813,126.78693008293303
6009981693,6009981694,0.8991491993061547,12.408258950424935
6009981693,5809806774,1.4106411477447751,19.466847838877896
6009981693,6009981696,1.2238229812225387,16.888757140871036
6009981694,6009981693,0.8991491993061547,12.408258950424935
6009981694,5809806774,2.226595788457911,30.727021880719175
6009981694,5809806772,1.2577005629480043,17.35626776868246
1986177701,3425614017,3.773997964653402,52.08117191221695
1986177701,1986177691,3.661643769498762,50.53068401908291
1986177701,2826898625,7.203302137531802,99.40556949793887
3425614057,9696208609,1.02254561464102,14.111129482046076
7730792450,4007365124,5.586996468517189,77.1005512655372
6720802908,6720802914,2.097373246457482,28.943750801113254
6720802908,7223666808,3.1285913311539364,43.17456036992432
6720802908,6720802901,5.984774482311514,82.5898878558989
7730792448,6544416848,4.578726984543265,63.186432386697064
7730792448,5713101548,1.815805403549787,25.05811456898706
6720802907,6720802901,2.0588335106603157,28.411902447112357
6009981687,6009981690,7.017272948800591,96.83836669344817
6009981687,6300118448,1.9556280329971825,26.98766685536112
6009981687,4451500938,8.03143550258162,110.83380993562638
3425614079,3425614072,5.794498225277678,79.96407550883197
3425614079,3425614092,17.59412735816119,242.79895754262446
3425614079,3425614073,3.003952000392366,41.45453760541466
3425614079,6544448936,10.411022405981893,143.67210920255013
3425614076,3425614074,7.421288058231624,102.41377520359642
3425614076,3425614060,2.8521643300745496,39.35986775502879
3425614076,3425614080,4.728389565783864,65.25177600781733
3425614074,3425614076,7.421288058231624,102.41377520359642
3425614072,6544448936,14.57376211604048,201.11791720135864
3425614072,3425614079,5.794498225277678,79.96407550883197
3425614072,6544448915,15.02437181666125,207.33633106992525
3425614073,2826898657,10.974648170583,151.45014475404543
3425614073,3425614079,3.003952000392366,41.45453760541466
6009981664,6009981655,4.752761681073853,65.58811119881918
6009981664,2826898331,4.303070315605993,59.3823703553627
6009981664,5809806772,5.458691225654353,75.32993891403008
3425614068,3425614060,9.33034489101123,128.75875949595496
4007365121,4007365124,12.078428452190288,166.68231264022597
4007365121,9696208609,3.879265289935468,53.53386100110946
4007365121,2826898656,4.625802212952506,63.83607053874458
4007365120,6763953687,4.821380550132777,66.53505159183233
4007365120,4007365119,1.4333468250527164,19.780186185727487
4007365120,9660304005,6.0012203179011765,82.81684038703624
10718606905,10718606910,1.9205492382567781,26.50357948794354
10718606905,3971490565,12.759883295838701,176.08638948257408
10718606910,10718606905,1.9205492382567781,26.50357948794354
10718606910,5809806796,17.485952273517558,241.3061413745423
4007365124,4007365121,12.078428452190288,166.68231264022597
4007365124,7730792450,5.586996468517189,77.1005512655372
4007365124,6479420991,3.017834410182245,41.646114860514984
1986177667,6135686357,5.097927949215169,70.35140569916933
1986177667,5809824218,8.646022261959514,119.3151072150413
1986177667,5809824230,4.559317614526431,62.91858308046475
6009981660,4457235458,4.286398279106464,59.15229625166921
5990516213,10660943604,2.7695986012739224,38.22046069758013
5990516213,2826898405,3.957834885338756,54.618121417674836
5990516213,10660943602,1.5931626149263547,21.985644085983697
1986177671,10660967005,1.9384470658465145,26.750569508681902
1986177671,4452592328,0.657388550184917,9.071961992551856
1986177671,1986177672,1.5413202914820712,21.270220022452584
3595142831,6720839077,8.524087659370577,117.63240969931398
6009981648,6009981651,9.03105950493641,124.62862116812246
6009981648,6009981652,1.4119087441226734,19.484340668892894
6761617390,6761617388,2.3701448707241406,32.70799921599314
1986177672,2826898429,1.7976931348623157E308,1.7976931348623157E308
1986177672,1986177671,1.5413202914820712,21.270220022452584
1986177672,4452592346,0.44656356962137667,6.162577260774999
5889956858,6009980367,1.553449716591482,21.437606088962454
1986177673,1986177678,20.820681564197177,287.32540558592103
1986177673,2714795632,1.7976931348623157E308,1.7976931348623157E308
1986177673,3043832878,1.8302542880110286,25.257509174552197
3425614021,1986177688,7.818549490308806,107.89598296626153
3425614021,3425614058,14.217706590953261,196.204350955155
3425614021,8837631697,5.961454537963702,82.26807262389909
5889956859,6009980366,0.3363968018959457,4.64227586616405
5889956859,2826898406,1.4709904801714702,20.29966862636629
5889956859,2826898430,0.38704508417580885,5.341222161626162
6009981651,6009981648,9.03105950493641,124.62862116812246
6761617388,6761617390,2.3701448707241406,32.70799921599314
6761617388,3043832869,3.5251036572711625,48.64643047034205
6761617388,5938319993,9.327062199076817,128.7134583472601
1986177678,1986177673,20.820681564197177,287.32540558592103
1986177678,1986177681,7.824693879947166,107.9807755432709
1986177678,6300118432,1.8727976669545772,25.844607803973165
1986177678,1986177686,2.2046122538294246,30.42364910284606
5889956860,4239348892,0.26717915505689044,3.687072339785088
5889956860,6763897379,11.110425421962262,153.32387082307923
5889956860,5892440790,45.310343277922016,625.2827372353238
6009981652,5729091490,3.186123528167313,43.96850468870892
6009981652,5729091489,3.2623840492379435,45.02089987948362
6009981652,6009981648,1.4119087441226734,19.484340668892894
6593312785,6593229984,3.805977120969671,52.522484269381465
6593312785,4452592346,4.953092785713223,68.35268044284248
6593312785,6300118433,1.1642316652382227,16.066396980287475
3425614017,1986177701,3.773997964653402,52.08117191221695
3425614017,7111063534,2.575663405813597,35.54415500022764
6009981655,6009981664,4.752761681073853,65.58811119881918
6009981655,2826898358,3.4221836072912857,47.22613378061975
6009981655,6323854154,7.0017401150469025,96.62401358764726
3595142841,2826898332,2.583417881663976,35.65116676696287
3595142841,9143740832,2.4955281090435415,34.43828790480087
3595142841,6300118454,7.884537496892149,108.80661745711166
2826898573,1440186872,10.021481929496888,138.29645062705706
2826898573,4451501906,3.8973708023006624,53.783717071749145
2826898573,2826898539,5.4732342579802475,75.53063276012742
1986177681,5713101579,3.993800015015534,55.11444020721437
1986177681,5713101548,0.8026300633047655,11.076294873605764
1986177681,1986177678,7.824693879947166,107.9807755432709
2826898572,4451501907,3.7514188486755358,51.7695801117224
2826898572,6285386465,5.787755101376141,79.87102039899075
2826898572,2826898538,5.395774622837963,74.46168979516389
6009981643,6009981625,1.411358388372813,19.47674575954482
6009981643,6009981629,3.3372260920823966,46.05372007073708
6009981643,6009981630,1.154482365650704,15.931856645979716
1986177686,5713101556,5.184997926267359,71.55297138248956
1986177686,1986177693,3.8482285981813704,53.10555465490292
1986177686,1986177678,2.2046122538294246,30.42364910284606
6720802914,6720802908,2.097373246457482,28.943750801113254
1986177684,5713101565,1.1102542449272512,15.321508579996067
1986177684,5713101548,1.4488947988261993,19.99474822380155
1986177684,1986177688,3.168572579464281,43.72630159660708
6009981632,6009981629,1.5180526303929816,20.949126299423146
6009981632,2826898383,7.090645205578874,97.85090383698846
6009981632,6009981628,2.4062913786054363,33.20682102475502
1986177691,7111063532,4.1799731921404675,57.68363005153845
1986177691,6300118428,0.7840829881458337,10.820345236412505
1986177691,1986177701,3.661643769498762,50.53068401908291
1986177688,1986177684,3.168572579464281,43.72630159660708
1986177688,3425614021,7.818549490308806,107.89598296626153
1986177688,6544416848,1.925497257614829,26.57186215508464
1159581159,6285256115,6.745569379159749,93.08885743240454
1159581159,4212969842,11.46572851650027,158.22705352770373
1159581159,1159581277,6.301830391624904,86.96525940442368
6009981635,6009981639,2.560159334367007,35.3301988142647
6009981635,6009981630,1.3843910077470865,19.104595906909793
3595142839,4457235452,9.019897294876017,124.47458266928905
3595142839,6720839076,3.5987877841900136,49.66327142182219
3595142839,6720839077,3.8139398103364597,52.63236938264315
1986177693,7111063545,6.420508841772245,88.60302201645698
1986177693,4294693066,1.067324099353394,14.729072571076836
1986177693,1986177686,3.8482285981813704,53.10555465490292
3595142838,11411731181,15.773489171614179,217.67415056827568
3595142838,4451500939,1.8484350282943247,25.508403390461684
3595142838,6300118454,3.8879331568399196,53.65347756439089
6009981639,6009981635,2.560159334367007,35.3301988142647
6285310883,6285310879,1.026076562457722,14.159856561916564
6012773222,6012773221,2.628712130065213,36.27622739489994
6012773222,6720802900,2.0766463555788923,28.657719706988715
6012773222,6720802901,6.733070073578838,92.91636701538796
6012773222,1159580659,22.946344220819082,316.65955024730334
6012773221,6012773222,2.628712130065213,36.27622739489994
10718542804,6720652935,8.53709921485909,117.81196916505544
10718542804,2826898427,6.6292741735801215,91.48398359540568
10718542804,10718542803,1.5398407578076188,21.24980245774514
6763897379,6763897380,1.3064000951719124,18.02832131337239
6763897379,5889956860,11.110425421962262,153.32387082307923
6763897379,4239348897,3.3041680031984964,45.597518444139254
3971492275,6761604304,0.8596677677406431,11.863415194820876
3971492275,4177855813,5.636611450352845,77.78523801486926
3971492275,4239348686,4.8020063950401894,66.26768825155462
6763897380,6763897379,1.3064000951719124,18.02832131337239
10718542803,8837631671,2.890094857577469,39.88330903456907
10718542803,10718542804,1.5398407578076188,21.24980245774514
10718542803,10718542802,5.0654099401667,69.90265717430046
10718542802,10718542803,5.0654099401667,69.90265717430046
5751454657,5809806771,9.271046256611537,127.94043834123923
5751454657,5751454666,1.5538317605036185,21.442878294949935
5751454657,5751454662,1.2780052320490696,17.63647220227716
6544430853,6009981846,9.78235760566803,134.99653495821883
6544430853,5809824221,10.492982952587568,144.80316474570844
6544430853,5809824218,2.058885452205519,28.41261924043616
10718542797,11069389085,1.7009447209838187,23.473037149576697
10718542797,5889956877,2.589802926902721,35.73928039125755
10718542797,5892440792,8.380919549667784,115.65668978541542
10660967010,6009981812,4.412111884961285,60.88714401246574
6544430855,6544430854,6.07663879813435,83.85761541425403
6720802180,6720802184,2.41219589578413,33.288303361820994
6720802180,7223673651,1.4730795984569105,20.328498458705365
6720802180,6720815385,1.282741203602839,17.70182860971918
10660967009,10660967005,4.941591718733864,68.19396571852732
10660967009,5809824230,11.34092907649935,156.50482125569104
10660967009,4452592328,2.541882923777238,35.07798434812589
6544430854,6544430855,6.07663879813435,83.85761541425403
6544430854,1986177662,6.269398054101078,86.51769314659488
